site,imperv_class,imperv_freq
D05_LIRO_A1_P2_v1,5,553
D05_LIRO_A1_P2_v1,10,67
D05_LIRO_A1_P2_v1,15,63
D05_LIRO_A1_P2_v1,20,40
D05_LIRO_A1_P2_v1,25,42
D05_LIRO_A1_P2_v1,30,19
D05_LIRO_A1_P2_v1,35,4
D05_LIRO_A1_P2_v1,40,5
D05_LIRO_A1_P2_v1,45,0
D05_LIRO_A1_P2_v1,50,0
D05_LIRO_A1_P2_v1,55,0
D05_LIRO_A1_P2_v1,60,0
D05_LIRO_A1_P2_v1,65,0
D05_LIRO_A1_P2_v1,70,0
D05_LIRO_A1_P2_v1,75,0
D05_LIRO_A1_P2_v1,80,0
D05_LIRO_A1_P2_v1,85,0
D05_LIRO_A1_P2_v1,90,0
D05_LIRO_A1_P2_v1,95,0
D05_LIRO_A1_P2_v1,100,0
