site,imperv_class,imperv_freq
D10_STER_R1_P1,5,4471
D10_STER_R1_P1,10,1100
D10_STER_R1_P1,15,472
D10_STER_R1_P1,20,274
D10_STER_R1_P1,25,110
D10_STER_R1_P1,30,59
D10_STER_R1_P1,35,15
D10_STER_R1_P1,40,10
D10_STER_R1_P1,45,0
D10_STER_R1_P1,50,0
D10_STER_R1_P1,55,0
D10_STER_R1_P1,60,2
D10_STER_R1_P1,65,0
D10_STER_R1_P1,70,2
D10_STER_R1_P1,75,0
D10_STER_R1_P1,80,0
D10_STER_R1_P1,85,0
D10_STER_R1_P1,90,0
D10_STER_R1_P1,95,0
D10_STER_R1_P1,100,0
