site,imperv_class,imperv_freq
D15_REDB_A1_P1_v1,5,191
D15_REDB_A1_P1_v1,10,0
D15_REDB_A1_P1_v1,15,0
D15_REDB_A1_P1_v1,20,0
D15_REDB_A1_P1_v1,25,1
D15_REDB_A1_P1_v1,30,0
D15_REDB_A1_P1_v1,35,0
D15_REDB_A1_P1_v1,40,0
D15_REDB_A1_P1_v1,45,0
D15_REDB_A1_P1_v1,50,0
D15_REDB_A1_P1_v1,55,0
D15_REDB_A1_P1_v1,60,0
D15_REDB_A1_P1_v1,65,0
D15_REDB_A1_P1_v1,70,0
D15_REDB_A1_P1_v1,75,0
D15_REDB_A1_P1_v1,80,0
D15_REDB_A1_P1_v1,85,0
D15_REDB_A1_P1_v1,90,0
D15_REDB_A1_P1_v1,95,0
D15_REDB_A1_P1_v1,100,0
