site,imperv_class,imperv_freq
D13_WLOU_A1_P1_v1,5,507
D13_WLOU_A1_P1_v1,10,217
D13_WLOU_A1_P1_v1,15,52
D13_WLOU_A1_P1_v1,20,8
D13_WLOU_A1_P1_v1,25,0
D13_WLOU_A1_P1_v1,30,7
D13_WLOU_A1_P1_v1,35,3
D13_WLOU_A1_P1_v1,40,4
D13_WLOU_A1_P1_v1,45,2
D13_WLOU_A1_P1_v1,50,6
D13_WLOU_A1_P1_v1,55,0
D13_WLOU_A1_P1_v1,60,0
D13_WLOU_A1_P1_v1,65,0
D13_WLOU_A1_P1_v1,70,0
D13_WLOU_A1_P1_v1,75,0
D13_WLOU_A1_P1_v1,80,0
D13_WLOU_A1_P1_v1,85,0
D13_WLOU_A1_P1_v1,90,0
D13_WLOU_A1_P1_v1,95,0
D13_WLOU_A1_P1_v1,100,0
