site,imperv_class,imperv_freq
D16_MCRA_A2_P1_v1,5,720
D16_MCRA_A2_P1_v1,10,31
D16_MCRA_A2_P1_v1,15,16
D16_MCRA_A2_P1_v1,20,20
D16_MCRA_A2_P1_v1,25,2
D16_MCRA_A2_P1_v1,30,0
D16_MCRA_A2_P1_v1,35,0
D16_MCRA_A2_P1_v1,40,0
D16_MCRA_A2_P1_v1,45,0
D16_MCRA_A2_P1_v1,50,0
D16_MCRA_A2_P1_v1,55,0
D16_MCRA_A2_P1_v1,60,0
D16_MCRA_A2_P1_v1,65,0
D16_MCRA_A2_P1_v1,70,0
D16_MCRA_A2_P1_v1,75,0
D16_MCRA_A2_P1_v1,80,0
D16_MCRA_A2_P1_v1,85,0
D16_MCRA_A2_P1_v1,90,0
D16_MCRA_A2_P1_v1,95,0
D16_MCRA_A2_P1_v1,100,0
