site,imperv_class,imperv_freq
D04_CUPE_A1_P1_v1,5,51
D04_CUPE_A1_P1_v1,10,14
D04_CUPE_A1_P1_v1,15,24
D04_CUPE_A1_P1_v1,20,20
D04_CUPE_A1_P1_v1,25,51
D04_CUPE_A1_P1_v1,30,31
D04_CUPE_A1_P1_v1,35,16
D04_CUPE_A1_P1_v1,40,21
D04_CUPE_A1_P1_v1,45,10
D04_CUPE_A1_P1_v1,50,5
D04_CUPE_A1_P1_v1,55,4
D04_CUPE_A1_P1_v1,60,4
D04_CUPE_A1_P1_v1,65,6
D04_CUPE_A1_P1_v1,70,0
D04_CUPE_A1_P1_v1,75,0
D04_CUPE_A1_P1_v1,80,0
D04_CUPE_A1_P1_v1,85,2
D04_CUPE_A1_P1_v1,90,0
D04_CUPE_A1_P1_v1,95,0
D04_CUPE_A1_P1_v1,100,0
