site,imperv_class,imperv_freq
D14_JORN_R1_P1_v3,5,7773
D14_JORN_R1_P1_v3,10,296
D14_JORN_R1_P1_v3,15,63
D14_JORN_R1_P1_v3,20,60
D14_JORN_R1_P1_v3,25,30
D14_JORN_R1_P1_v3,30,4
D14_JORN_R1_P1_v3,35,1
D14_JORN_R1_P1_v3,40,2
D14_JORN_R1_P1_v3,45,0
D14_JORN_R1_P1_v3,50,0
D14_JORN_R1_P1_v3,55,0
D14_JORN_R1_P1_v3,60,0
D14_JORN_R1_P1_v3,65,0
D14_JORN_R1_P1_v3,70,1
D14_JORN_R1_P1_v3,75,0
D14_JORN_R1_P1_v3,80,0
D14_JORN_R1_P1_v3,85,0
D14_JORN_R1_P1_v3,90,0
D14_JORN_R1_P1_v3,95,0
D14_JORN_R1_P1_v3,100,0
