site,imperv_class,imperv_freq
D05_CHEQ_R2_P1_v2,5,1759
D05_CHEQ_R2_P1_v2,10,97
D05_CHEQ_R2_P1_v2,15,74
D05_CHEQ_R2_P1_v2,20,30
D05_CHEQ_R2_P1_v2,25,13
D05_CHEQ_R2_P1_v2,30,13
D05_CHEQ_R2_P1_v2,35,3
D05_CHEQ_R2_P1_v2,40,2
D05_CHEQ_R2_P1_v2,45,1
D05_CHEQ_R2_P1_v2,50,2
D05_CHEQ_R2_P1_v2,55,2
D05_CHEQ_R2_P1_v2,60,0
D05_CHEQ_R2_P1_v2,65,0
D05_CHEQ_R2_P1_v2,70,3
D05_CHEQ_R2_P1_v2,75,0
D05_CHEQ_R2_P1_v2,80,0
D05_CHEQ_R2_P1_v2,85,0
D05_CHEQ_R2_P1_v2,90,0
D05_CHEQ_R2_P1_v2,95,0
D05_CHEQ_R2_P1_v2,100,0
