class_name,count,percent_cover,Site
"Developed, Open Space",428,9.024642756986191e-4,D14_JORN_R1_P1_v3
"Developed, Low Intensity",42,8.855957845640654e-5,D14_JORN_R1_P1_v3
Barren Land (Rock/Sand/Clay),448,9.446355035350032e-4,D14_JORN_R1_P1_v3
Shrub/Scrub,322787,0.6806162059811453,D14_JORN_R1_P1_v3
Grassland/Herbaceous,150457,0.3172478213289419,D14_JORN_R1_P1_v3
Woody Wetlands,92,1.9398764804736673e-4,D14_JORN_R1_P1_v3
Emergent Herbaceous Wetlands,3,6.3256841754576105e-6,D14_JORN_R1_P1_v3
