class_name,count,percent_cover,Site
"Developed, Open Space",24,0.0010749798441279225,D04_GUIL_A2_P1_v1
"Developed, Low Intensity",224,0.010033145211860611,D04_GUIL_A2_P1_v1
"Developed, Medium Intensity",20,8.958165367732689e-4,D04_GUIL_A2_P1_v1
Barren Land (Rock/Sand/Clay),4,1.7916330735465378e-4,D04_GUIL_A2_P1_v1
Evergreen Forest,19371,0.8676431066917495,D04_GUIL_A2_P1_v1
Shrub/Scrub,214,0.009585236943473976,D04_GUIL_A2_P1_v1
Grassland/Herbaceous,2469,0.11058855146466004,D04_GUIL_A2_P1_v1
